external_id;full_name;phone;email;birth_date;city
crm-3455;яковлев сергей сергеевич;+79099750344;;24/07/1985;РОСТОВ-НА-ДОНУ
crm-2354;Фролов Алексей Олегович;+79156802409;user1685.алек@mail.ru;1957-12-20;Екатеринбург
crm-2596;КУЗНЕЦОВА ИРИНА ИГОРЕВНА;79320890706; USER1848.ИРИН@MAIL.RU ;1997-05-02;ВОЛГОГРАД
crm-2956;АЛЕКСАНДРОВ НИКОЛАЙ ВЛАДИМИРОВИЧ;79760506247; USER2088.НИКО@MAIL.RU ;12.05.1981;г. Ростов-на-Дону
crm-4268;;;;99.99.9999;
crm-2712;Орлов  Артём  Борисович;8-915-9158020543; USER1921.АРТE@MAIL.RU ;7.4.1965;г. Ростов-на-Дону
crm-3446;Петров-Водкин Кирилл Николаевич;+79003092317;user2451.кири@mail.ru;1966-05-18;Волгоград
crm-3026;Борисов Алексей Алексеевич;+79659342591;user2135.алек@mail.ru;1999-09-11;Ростов-на-Дону
crm-2499;Петров-Водкин Виктор Евгеньевич;+79132694306;user1782.викт@mail.ru;1974-11-28;Нижний Новгород
crm-76;Павлов Андрей Михайлович;+79265930224;user54.андр@mail.ru;1961-07-14;Санкт-Петербург
crm-316;ЗАЙЦЕВ МИХАИЛ НИКОЛАЕВИЧ;;USER223.МИХА@MAIL.RU;3.6.1955;Казань г.
crm-3154;Иванов Виктор Юрьевич;+79160380462;user2238.викт@mail.ru;1997-10-18;Москва
crm-3371;Сёргёёва Анна Сёргёёвна;79626169506; USER2387.АННА@MAIL.RU ;27.09.1986;г. Уфа
crm-4202;Николаев Глеб Борисович;+79344395746;user2981.глеб@mail.ru;1977-09-13;Нижний Новгород
crm-1267;Новикова Виктория Васильевна;+79847076088;user901.викт@mail.ru;1972-07-11;Екатеринбург
crm-843;Римский-Корсаков Валентина Петровна;+79570828188;user602.вале@mail.ru;1973-04-14;Пермь
crm-3267;Фёдоров Илья Александрович;+79359449244;user2318.илья@mail.ru;1999-03-14;Уфа
crm-930;Алексеева Галина Дмитриевна;+79507681226;user658.гали@mail.ru;1983-09-19;Екатеринбург
crm-3587;Андреев Максим Игоревич;+79405341686;user2546.макс@mail.ru;1975-09-09;Санкт-Петербург
crm-3125;Римский-Корсаков Виктор Владимирович;79829849498; USER2216.ВИКТ@MAIL.RU ;14.8.1989;САМАРА
crm-527;София Андреева;; USER371.СОФИ@MAIL.RU ;1986-11-04;МОСКВА
crm-484;Иванова Людмила Павловна;+79070756059;user343.людм@mail.ru;1975-03-10;Нижний Новгород
crm-2682;Козлов  Никита  Евгеньевич;+79199172698; USER1902.НИКИ@MAIL.RU ;6.9.1963;САМАРА
crm-3616;Алексеев Тимофей Васильевич;+79410398421;user2566.тимо@mail.ru;1961-12-10;Уфа
crm-2199;Сергеев Василий Михайлович;+79542944434;user1576.васи@mail.ru;1964-12-07;Красноярск
crm-1380;Соколова Полина;8-903-9031763086;USER982.ПОЛИ@MAIL.RU;15.01.1962;г. Санкт-Петербург
crm-558;Ирина Кузнецова;;USER392.ИРИН@MAIL.RU;12.2.1971;НИЖНИЙ НОВГОРОД
crm-138;Яковлева Светлана Викторовна;+79172054952;user95.свет@mail.ru;1979-08-07;Краснодар
crm-3351;Соловьёв Владимир;928 254 58 39;USER2373.ВЛАД@MAIL.RU;04/07/1987;Воронеж г.
crm-1117;Васильева Татьяна Петровна;+79592567191;user790.тать@mail.ru;1994-10-17;Екатеринбург
crm-1746;Егоров Ярослав Александрович;+79836475297;user1255.ярос@mail.ru;1991-08-18;Уфа
crm-249;Александров Лев Михайлович;+79527296497;user173.лев@mail.ru;1962-01-10;Краснодар
crm-1568;Степанов Ярослав Алексеевич;+79354271347;user1123.ярос@mail.ru;1982-02-06;Санкт-Петербург
crm-1384;Алексей Алексеев;922 118 47 53;;12.05.1959;Новосибирск г.
crm-3081;Зайцев Тимофей Васильевич;+79014553529;user2178.тимо@mail.ru;1971-08-10;Самара
crm-3798;Петрова Екатерина;; USER2696.ЕКАТ@MAIL.RU ;1969-03-14;РОСТОВ-НА-ДОНУ
crm-189;Борисов  Никита  Сергеевич;8-910-9104530835;USER126.НИКИ@MAIL.RU;24.02.1996;Санкт-Петербург г.
crm-427;Захаров Борис Юрьевич;+79925579064;user300.бори@mail.ru;1979-09-17;Красноярск
crm-3110;Сергеева Ольга Алексеевна;+79243428130;user2204.ольг@mail.ru;1986-03-26;Москва
crm-619;Степанов Николай Дмитриевич;+79925205333;user439.нико@mail.ru;1977-11-07;Москва
crm-3460;Петрова Мария Петровна;+79423885231;user2461.мари@mail.ru;1997-11-25;Екатеринбург
crm-3178;Петров Егор Олегович;+79876887277;user2257.егор@mail.ru;1970-05-05;Санкт-Петербург
crm-849;Кузнецов Павел Евгеньевич;+79604055035;user606.паве@mail.ru;1999-08-04;Казань
crm-28;Новиков Валентин Андреевич;+79546395369;user18.вале@mail.ru;1988-03-10;Санкт-Петербург
crm-1579;РИМСКИЙ-КОРСАКОВ ДМИТРИЙ СЕРГЕЕВИЧ;79081952182;USER1130.ДМИТ@MAIL.RU;21.7.1992;Пермь г.
crm-2663;Римский-Корсаков Артём Дмитриевич;+79211946899;user1892.артe@mail.ru;1959-02-16;Омск
crm-4167;Сергеева Ольга;8-907-9072048475; USER2956.ОЛЬГ@MAIL.RU ;8.12.1963;г. Омск
crm-2816;ЯКОВЛЕВ АЛЕКСЕЙ СЕРГЕЕВИЧ;+79760798208;USER1998.АЛЕК@MAIL.RU;14/04/1978;Новосибирск г.
crm-3914;Романова Полина;8-905-9053489187; USER2781.ПОЛИ@MAIL.RU ;1980-11-15;Ростов-на-Дону г.
crm-201;Григорьева Ольга Александровна;+79917158316;user136.ольг@mail.ru;1966-04-08;Воронеж
crm-1182;Павлов Алексей Васильевич;+79267468602;user839.алек@mail.ru;1969-07-15;Екатеринбург
crm-3135;Егорова Мария Михайловна;+79706261188;user2221.мари@mail.ru;1970-05-05;Казань
crm-2599;Никитин Александр Евгеньевич;+79077362783;user1851.алек@mail.ru;1982-12-17;Нижний Новгород
crm-987;Зайцев Константин Олегович;+79714687103;user693.конс@mail.ru;1977-08-14;Красноярск
crm-329;Соколов Павел Сергеевич;+79225038813;user229.паве@mail.ru;1994-01-08;Краснодар
crm-2668;Орлова Галина Ивановна;+79456690572;user1897.гали@mail.ru;1961-11-13;Санкт-Петербург
crm-1005;Смирнов Олег Сергеевич;+79285261974;user709.олег@mail.ru;1966-02-03;Воронеж
crm-1844;Сергеев Даниил Алексеевич;+79880161030;user1319.дани@mail.ru;1993-01-20;Санкт-Петербург
crm-190;Алексеев Алексей Александрович;+79880349707;user127.алек@mail.ru;1959-11-04;Красноярск
crm-3927;Степанов Кирилл Дмитриевич;+79297297950;user2786.кири@mail.ru;1972-04-14;Екатеринбург
crm-1459;Алексеев Григорий Борисович;+79143661206;user1037.григ@mail.ru;1966-04-18;Нижний Новгород
crm-3229;Романов Иван Владимирович;+79202835991;user2295.иван@mail.ru;1981-02-24;Краснодар
crm-3250;Фролова Полина Игоревна;+79497169858;user2307.поли@mail.ru;1970-09-21;Нижний Новгород
crm-3515;Андреев Никита Игоревич;+79861335034;user2500.ники@mail.ru;1980-03-22;Омск
crm-1756;Семёнов Илья Петрович;+79550042351;user1264.илья@mail.ru;1969-03-13;Красноярск
crm-2749;Роман Борисов;; USER1948.РОМА@MAIL.RU ;21/03/1998;г. Казань
crm-3886;Иванов Алексей Борисович;+79731631194;user2760.алек@mail.ru;1973-12-20;Омск
crm-3457;Михайлова Дарья Михайловна;+79678649375;user2458.дарь@mail.ru;1988-03-25;Москва
crm-1664;Юлия Лебедева;8-953-9537758392;USER1189.ЮЛИЯ@MAIL.RU;07.01.1989;г. Омск
crm-3327;Алексеев Юрий Игоревич;+79423309595;user2362.юрий@mail.ru;1967-12-22;Красноярск
crm-38;Глеб Макаров;79745694233; USER22.ГЛЕБ@MAIL.RU ;01.06.1955;г. Омск
crm-3511;Фролов Олег Борисович;+79995500812;user2498.олег@mail.ru;1984-05-23;Санкт-Петербург
crm-2123;волков владимир александрович;+79582387458;USER1514.ВЛАД@MAIL.RU;1998-06-11;г. Новосибирск
crm-3132;Михайлов Ёгор Михайлович;8 (940) 460-91-48; USER2219.ЕГОР@MAIL.RU ;1987-06-28;Краснодар г.
crm-3121;КУЗНЕЦОВ ВАЛЕНТИН ИГОРЕВИЧ;8-904-9042185754; USER2213.ВАЛЕ@MAIL.RU ;1979-04-13;г. Воронеж
crm-1253;Римский-Корсаков Юлия Васильевна;+79723191925;user890.юлия@mail.ru;1961-12-12;Екатеринбург
crm-1086;ОРЛОВ КИРИЛЛ НИКОЛАЕВИЧ;967 599 30 91; USER762.КИРИ@MAIL.RU ;05.08.1981;САНКТ-ПЕТЕРБУРГ
crm-1541;Захаров Владимир Александрович;+79505075739;user1100.влад@mail.ru;1985-06-22;Краснодар
crm-4125;Морозов  Денис  Васильевич;; USER2928.ДЕНИ@MAIL.RU ;10.06.1959;Казань г.
crm-2073;АНДРЕЕВА ВЕРА НИКОЛАЕВНА;8 (956) 860-20-84;;18.12.1977;РОСТОВ-НА-ДОНУ
crm-3467;Морозова Юлия Дмитриевна;+79760217182;user2466.юлия@mail.ru;1977-05-09;Новосибирск
crm-754;Андреев Павел Андреевич;+79074523592;user536.паве@mail.ru;1996-08-23;Новосибирск
crm-3569;Егоров Василий Иванович;+79141319660;user2536.васи@mail.ru;1976-11-13;Екатеринбург
crm-868;Волков Тимофей Павлович;+79818609402;user619.тимо@mail.ru;1990-02-28;Воронеж
crm-2754;Попова Светлана Павловна;+79764021297;user1950.свет@mail.ru;1995-02-15;Екатеринбург
crm-3620;Сергеев Алексей Михайлович;+79563366754;user2567.алек@mail.ru;1981-02-08;Красноярск
crm-3143;Макаров Михаил Петрович;+79926728968;user2227.миха@mail.ru;1966-03-11;Пермь
crm-988;Орлов Михаил Олегович;+79928014449;user694.миха@mail.ru;1990-01-01;Нижний Новгород
crm-3137;Григорьев Олег Васильевич;+79869133061;user2223.олег@mail.ru;1994-10-23;Ростов-на-Дону
crm-1420;Иванова Анна Сергеевна;+79556914136;user1015.анна@mail.ru;1999-08-16;Санкт-Петербург
crm-2475;Фролов Юрий;+79160434146;USER1766.ЮРИЙ@MAIL.RU;25/07/1994;КРАСНОДАР
crm-2398;Петров-Водкин  Александр  Сергеевич;8 (980) 063-73-00; USER1710.АЛЕК@MAIL.RU ;18/05/1986;Волгоград г.
crm-4200;Фролова Анна Петровна;+79371863776;user2979.анна@mail.ru;1999-09-10;Нижний Новгород
crm-464;Зайцев Виктор Андреевич;+79387371015;user329.викт@mail.ru;1955-08-19;Екатеринбург
crm-3471;Волкова Ольга Андреевна;+79898410905;user2470.ольг@mail.ru;1967-06-17;Уфа
crm-2361;Попов Григорий Павлович;+79375912015;user1688.григ@mail.ru;1986-07-27;Уфа
crm-2455;Соколов  Ярослав  Дмитриевич;8-905-9056374483; USER1750.ЯРОС@MAIL.RU ;19/06/1966;Красноярск г.
crm-2148;Тимофей Алексеев;79594130343;;19/10/1995;ПЕРМЬ
crm-2701;Егоров Евгений Михайлович;+79255580399;user1916.евге@mail.ru;1964-08-25;Ростов-на-Дону
crm-2487;Попова Полина Андреевна;+79625500109;user1774.поли@mail.ru;1972-11-05;Москва
crm-801;Воробьёв Лев Юрьевич;+79943347563;user571.лев@mail.ru;1975-06-18;Красноярск
crm-2995;Иванов Артём Игоревич;+79615185713;user2116.артe@mail.ru;1971-01-18;Омск
crm-3312;римский-корсаков кирилл николаевич;8 (976) 040-86-64;;1955-05-11;г. Екатеринбург
crm-1995;Степанова Екатерина Владимировна;+79734439008;user1420.екат@mail.ru;1996-05-01;Пермь
crm-799;Васильева Дарья Борисовна;+79155162529;user569.дарь@mail.ru;1969-08-17;Новосибирск
crm-2379;Кузнецов Пётр Васильевич;+79580316714;user1700.пeтр@mail.ru;1988-07-27;Екатеринбург
crm-246;Морозов Виктор Владимирович;+79438405549;user170.викт@mail.ru;1963-07-01;Екатеринбург
crm-3097;Степанова  Мария  Викторовна;79632893858;;1986-05-10;НОВОСИБИРСК
crm-2568;орлова полина борисовна;79505354303;USER1829.ПОЛИ@MAIL.RU;1969-11-04;ОМСК
crm-157;Макаров Станислав Петрович;+79340719666;user108.стан@mail.ru;1986-01-14;Ростов-на-Дону
crm-2244;Соколов Андрей Алексеевич;+79269808996;user1606.андр@mail.ru;1956-06-12;Волгоград
crm-442;Фёдорова Виктория Ивановна;+79396322279;user310.викт@mail.ru;1961-03-25;Санкт-Петербург
crm-3773;Петров Максим Павлович;+79657339374;user2683.макс@mail.ru;1976-04-11;Красноярск
crm-2021;Петров Вадим Юрьевич;+79505524963;user1443.вади@mail.ru;1964-12-22;Казань
crm-3;Волкова Юлия Андреевна;+79884450590;user3.юлия@mail.ru;1960-07-11;Москва
crm-3778;Фёдоров Олег Дмитриевич;+79312674023;user2685.олег@mail.ru;1956-05-11;Казань
crm-822;Фёдорова Татьяна Петровна;+79086686413;user584.тать@mail.ru;1980-12-05;Воронеж
crm-94;Яковлев Кирилл Иванович;+79194465424;user65.кири@mail.ru;1973-01-09;Санкт-Петербург
